time,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,precipType,ozone,precipAccumulation
1530504000,Clear,clear-night,0.0,0.0,80.27,83.79,70.79,0.73,1017.3,3.03,3.21,238.0,0.12,0.0,9.964,,,
1530507600,Clear,clear-night,0.0,0.0,79.74,82.67,69.59,0.71,1017.2,2.39,2.39,226.0,0.05,0.0,9.705,,,
1530511200,Clear,clear-night,0.0,0.0,78.14,79.19,69.7,0.75,1017.6,1.78,1.78,226.0,0.2,0.0,9.553,,,
1530514800,Clear,clear-night,0.0,0.0,76.94,78.02,69.75,0.79,1017.6,0.9500000000000001,1.21,192.0,0.12,0.0,9.401,,,
1530518400,Clear,clear-night,0.0,0.0,76.07,77.2,69.96,0.81,1017.5,1.23,1.49,214.0,0.05,0.0,8.918,,,
1530522000,Clear,clear-night,0.0,0.0,74.97,76.09,69.58,0.8300000000000001,1017.5,1.33,1.63,188.0,0.0,0.0,8.175,,,
1530525600,Clear,clear-day,0.0,0.0,73.54,74.71,69.61,0.88,1017.7,1.75,1.75,168.0,0.06,0.0,5.956,,,
1530529200,Clear,clear-day,0.0,0.0,75.07,76.33,70.69,0.86,1017.6,1.22,1.34,185.0,0.13,0.0,6.788,,,
1530532800,Humid,clear-day,0.0,0.0,79.62,83.36,72.64,0.79,1017.8,1.74,1.96,210.0,0.05,1.0,8.397,,,
1530536400,Humid,clear-day,0.0,0.0,83.67,90.23,73.47,0.71,1018.0,2.5,2.7199999999999998,190.0,0.05,3.0,8.481,,,
1530540000,Humid,clear-day,0.0004,0.01,86.65,94.5,73.57,0.65,1018.2,2.7199999999999998,3.51,200.0,0.05,6.0,9.089,rain,,
1530543600,Humid,clear-day,0.0009000000000000001,0.01,90.16,99.1,73.54,0.58,1018.4,2.93,4.41,177.0,0.05,8.0,9.399000000000001,rain,,
1530547200,Clear,clear-day,0.0,0.0,92.05,98.42,70.5,0.5,1018.2,4.14,5.23,232.0,0.08,9.0,9.902,,,
1530550800,Clear,clear-day,0.0,0.0,93.71,100.93,71.0,0.48,1017.8,3.79,5.07,219.0,0.07,10.0,9.902,,,
1530554400,Clear,clear-day,0.0027,0.01,94.92,101.89,70.45,0.45,1017.5,5.34,5.94,225.0,0.07,9.0,9.902,rain,,
1530558000,Clear,clear-day,0.0,0.0,96.1,103.25,70.32,0.43,1017.1,4.68,5.57,201.0,0.11,8.0,9.666,,,
1530561600,Clear,clear-day,0.0,0.0,96.56,103.75,70.25,0.43,1016.5,4.46,5.29,188.0,0.15,6.0,9.902,,,
1530565200,Clear,clear-day,0.0016,0.01,96.8,103.98,70.16,0.42,1016.1,4.83,6.03,177.0,0.15,4.0,9.902,rain,,
1530568800,Clear,clear-day,0.0009000000000000001,0.01,96.42,103.38,70.04,0.43,1016.0,5.38,6.14,204.0,0.14,2.0,9.9,rain,,
1530572400,Clear,clear-day,0.0006000000000000001,0.01,94.48,101.68,70.79,0.46,1016.3,5.94,7.18,229.0,0.13,0.0,9.9,rain,,
1530576000,Humid,clear-day,0.0007,0.01,91.01,99.29,72.71,0.55,1016.8,5.26,6.74,205.0,0.06,0.0,9.932,rain,,
1530579600,Humid,clear-night,0.0006000000000000001,0.01,87.27,95.37,73.61,0.64,1017.7,4.71,5.33,214.0,0.16,0.0,9.932,rain,,
1530583200,Humid,clear-night,0.0004,0.01,84.58,91.18,73.03,0.68,1018.7,3.62,4.12,215.0,0.06,0.0,9.932,rain,,
1530586800,Humid,clear-night,0.0,0.0,82.49,87.95,72.69,0.72,1018.9,2.96,2.96,203.0,0.12,0.0,9.932,,,
1530590400,Humid,clear-night,0.0,0.0,81.6,86.58,72.64,0.74,1019.0,2.6,4.16,212.0,0.13,0.0,9.854,,,
1530594000,Humid,clear-night,0.0,0.0,80.85,85.34,72.52,0.76,1019.2,2.36,2.36,213.0,0.16,0.0,9.654,,,
1530597600,Humid,clear-night,0.0,0.0,79.66,83.45,72.73,0.79,1019.1,1.8,1.92,192.0,0.26,0.0,8.461,,,
1530601200,Humid,clear-night,0.0,0.0,78.6,81.6,73.18,0.8300000000000001,1019.0,2.32,2.83,176.0,0.18,0.0,8.753,,,
1530604800,Humid,clear-night,0.0,0.0,77.65,79.15,73.06,0.86,1019.0,2.33,2.54,169.0,0.13,0.0,7.163,,,
1530608400,Humid,clear-night,0.0,0.0,77.12,78.7,73.48,0.89,1019.5,2.07,3.01,175.0,0.13,0.0,6.348,,,
1530612000,Humid,clear-day,0.0,0.0,76.46,78.03,73.27,0.9,1020.0,1.8399999999999999,2.24,157.0,0.15,0.0,4.616,,,
1530615600,Humid,clear-day,0.0,0.0,78.15,79.94,75.28,0.91,1020.7,2.46,2.8,143.0,0.22,0.0,5.5120000000000005,,,
1530619200,Humid and Partly Cloudy,partly-cloudy-day,0.0,0.0,81.0,87.81,76.48,0.86,1021.1,1.29,2.75,153.0,0.39,1.0,6.283,,,
1530622800,Humid,clear-day,0.0,0.0,84.07,92.94,75.97,0.77,1021.2,1.6400000000000001,2.73,200.0,0.31,3.0,7.559,,,
1530626400,Humid,clear-day,0.00030000000000000003,0.01,87.57,98.3,75.95,0.6900000000000001,1021.1,3.15,3.52,97.0,0.08,5.0,8.464,rain,,
1530630000,Humid,clear-day,0.0008,0.01,89.67,100.98,75.72,0.64,1021.5,2.56,3.64,134.0,0.0,8.0,8.96,rain,,
1530633600,Humid,clear-day,0.0,0.0,92.78,104.7,75.36,0.5700000000000001,1021.5,3.26,4.12,159.0,0.15,9.0,9.302,,,
1530637200,Humid,clear-day,0.0,0.0,94.5,105.5,74.22,0.52,1021.4,3.47,4.88,147.0,0.27,9.0,9.317,,,
1530640800,Humid and Partly Cloudy,partly-cloudy-day,0.0,0.0,94.83,105.3,73.7,0.51,1021.0,3.63,4.96,179.0,0.32,8.0,9.602,,,
1530644400,Humid and Partly Cloudy,partly-cloudy-day,0.0,0.0,94.92,104.3,72.76,0.49,1020.6,2.96,4.05,180.0,0.43,7.0,9.902,,,
1530648000,Humid and Partly Cloudy,partly-cloudy-day,0.0016,0.01,94.81,104.68,73.2,0.5,1020.5,3.66,4.48,220.0,0.52,5.0,9.894,rain,,
1530651600,Humid and Mostly Cloudy,partly-cloudy-day,0.001,0.01,93.96,105.92,75.1,0.55,1020.0,5.4,5.9,184.0,0.61,3.0,9.933,rain,,
1530655200,Rain and Humid,rain,0.1287,0.77,87.62,94.43,72.12,0.6000000000000001,1020.4,6.76,8.2,262.0,0.61,2.0,7.214,rain,,
1530658800,Heavy Rain,rain,0.25270000000000004,0.8,77.77,78.82,69.61,0.76,1021.6,6.82,7.84,116.0,0.88,0.0,7.352,rain,,
1530662400,Rain,rain,0.07150000000000001,0.8300000000000001,75.25,76.37,69.66,0.8300000000000001,1022.7,4.39,4.39,259.0,0.77,0.0,8.416,rain,,
1530666000,Partly Cloudy,partly-cloudy-night,0.013800000000000002,0.13,75.78,77.05,70.92,0.85,1022.4,2.71,3.39,230.0,0.5,0.0,9.661,rain,,
1530669600,Light Rain,rain,0.016900000000000002,0.8200000000000001,75.23,76.66,71.98,0.9,1023.3,1.8399999999999999,2.91,137.0,0.43,0.0,9.085,rain,,
1530673200,Light Rain and Humid,rain,0.014700000000000001,0.76,74.85,76.32,72.11,0.91,1023.5,1.25,1.92,122.0,0.28,0.0,8.75,rain,,
1530676800,Clear,clear-night,0.0,0.0,74.65,76.11,71.99,0.91,1023.3,1.34,1.6099999999999999,117.0,0.31,0.0,8.091,,,
1530680400,Humid and Partly Cloudy,partly-cloudy-night,0.0,0.0,74.78,76.27,72.26,0.92,1023.5,1.45,1.82,103.0,0.36,0.0,7.923,,,
1530684000,Clear,clear-night,0.0,0.0,74.25,75.72,71.91,0.92,1023.6,1.58,1.58,97.0,0.31,0.0,7.93,,,
1530687600,Clear,clear-night,0.0,0.0,74.0,75.4,71.32,0.91,1023.8,1.34,1.34,126.0,0.24,0.0,6.911,,,
1530691200,Clear,clear-night,0.0,0.0,73.76,75.14,71.14,0.92,1023.8,0.76,1.0,136.0,0.29,0.0,6.63,,,
1530694800,Partly Cloudy,partly-cloudy-night,0.0,0.0,73.5,74.91,71.34,0.93,1024.1,1.23,1.23,101.0,0.31,0.0,6.928,,,
1530698400,Partly Cloudy,partly-cloudy-day,0.0,0.0,73.74,75.19,71.6,0.93,1024.5,1.6,1.6,137.0,0.48,0.0,5.573,,,
1530702000,Humid and Partly Cloudy,partly-cloudy-day,0.0,0.0,74.67,76.2,72.44,0.93,1025.0,1.16,1.54,124.0,0.39,0.0,5.724,,,
1530705600,Humid and Partly Cloudy,partly-cloudy-day,0.0,0.0,76.33,77.98,73.76,0.92,1025.4,1.11,1.44,126.0,0.43,1.0,5.823,,,
1530709200,Humid and Partly Cloudy,partly-cloudy-day,0.0,0.0,78.98,82.52,74.05,0.85,1025.6,0.75,2.0,126.0,0.5,3.0,7.586,,,
1530712800,Humid and Mostly Cloudy,partly-cloudy-day,0.0,0.0,80.92,85.56,72.74,0.76,1025.9,2.17,3.17,328.0,0.68,4.0,9.745,,,
1530716400,Partly Cloudy,partly-cloudy-day,0.0007,0.01,84.68,90.1,71.4,0.65,1025.8,2.48,3.9699999999999998,107.0,0.39,6.0,9.997,rain,,
1530720000,Partly Cloudy,partly-cloudy-day,0.0012000000000000001,0.01,86.61,91.39,69.9,0.58,1025.8,3.17,4.85,129.0,0.43,7.0,9.902,rain,,
1530723600,Clear,clear-day,0.0015,0.01,89.07,93.29,68.57,0.51,1025.4,3.91,5.83,137.0,0.11,10.0,9.902,rain,,
1530727200,Clear,clear-day,0.0013000000000000002,0.01,90.29,94.91,68.84,0.49,1024.9,4.26,6.83,134.0,0.18,9.0,9.902,rain,,
1530730800,Mostly Cloudy,partly-cloudy-day,0.0016,0.01,91.6,98.44,71.11,0.51,1024.7,5.2,6.08,108.0,0.6000000000000001,6.0,9.902,rain,,
1530734400,Partly Cloudy,partly-cloudy-day,0.0,0.0,91.61,97.84,70.45,0.5,1024.3,4.89,6.72,154.0,0.52,5.0,9.902,,,
1530738000,Partly Cloudy,partly-cloudy-day,0.0,0.0,89.33,95.3,70.72,0.54,1024.2,5.69,7.16,136.0,0.47000000000000003,3.0,9.933,,,
1530741600,Partly Cloudy,partly-cloudy-day,0.0009000000000000001,0.01,86.87,91.99,70.28,0.58,1024.6,5.51,7.96,145.0,0.42,2.0,9.87,rain,,
1530745200,Humid and Mostly Cloudy,partly-cloudy-day,0.0008,0.02,84.48,90.4,72.18,0.67,1025.2,4.78,6.12,178.0,0.6000000000000001,0.0,9.65,rain,,
1530748800,Mostly Cloudy,partly-cloudy-day,0.0005,0.03,83.29,87.97,70.9,0.66,1025.5,4.95,4.96,185.0,0.6000000000000001,0.0,9.484,rain,,
1530752400,Partly Cloudy,partly-cloudy-night,0.0047,0.05,81.72,86.29,71.72,0.72,1025.8,3.73,4.09,166.0,0.58,0.0,9.766,rain,,
1530756000,Mostly Cloudy,partly-cloudy-night,0.0048000000000000004,0.04,80.23,84.12,71.92,0.76,1025.9,3.18,3.99,158.0,0.62,0.0,8.603,rain,,
1530759600,Humid and Partly Cloudy,partly-cloudy-night,0.0,0.0,78.71,81.67,72.32,0.81,1025.8,3.26,3.89,163.0,0.36,0.0,7.702,,,
1530763200,Partly Cloudy,partly-cloudy-night,0.0,0.0,77.71,79.02,71.7,0.8200000000000001,1025.8,3.25,3.25,166.0,0.36,0.0,7.782,,,
1530766800,Humid and Partly Cloudy,partly-cloudy-night,0.0,0.0,76.72,78.25,73.01,0.88,1025.9,3.25,4.34,162.0,0.39,0.0,8.794,,,
1530770400,Humid and Partly Cloudy,partly-cloudy-night,0.0,0.0,76.33,77.86,72.94,0.89,1026.0,2.15,2.48,168.0,0.41000000000000003,0.0,7.72,,,
1530774000,Humid and Partly Cloudy,partly-cloudy-night,0.0,0.0,76.14,77.82,73.93,0.93,1025.9,1.55,2.6,181.0,0.48,0.0,8.075,,,
1530777600,Humid and Overcast,cloudy,0.0,0.0,76.09,77.69,73.38,0.91,1025.8,1.69,1.69,190.0,0.91,0.0,7.477,,,
1530781200,Humid and Mostly Cloudy,partly-cloudy-night,0.0,0.0,75.72,77.33,73.35,0.92,1025.9,2.03,2.25,145.0,0.84,0.0,6.788,,,
1530784800,Humid and Mostly Cloudy,partly-cloudy-day,0.0,0.0,75.5,77.18,73.68,0.9400000000000001,1026.1,2.4,2.91,147.0,0.76,0.0,6.5809999999999995,,,
1530788400,Humid and Mostly Cloudy,partly-cloudy-day,0.0,0.0,76.64,78.19,73.2,0.89,1026.3,1.9300000000000002,2.6,170.0,0.77,0.0,8.208,,,
1530792000,Humid and Mostly Cloudy,partly-cloudy-day,0.0,0.0,79.04,82.56,73.68,0.84,1026.5,3.2,3.6,173.0,0.67,1.0,9.691,,,
1530795600,Humid and Mostly Cloudy,partly-cloudy-day,0.0,0.0,81.1,86.32,73.69,0.78,1026.4,4.57,5.18,181.0,0.71,3.0,9.933,,,
1530799200,Humid and Mostly Cloudy,partly-cloudy-day,0.0,0.0,82.42,87.77,72.56,0.72,1026.4,3.94,4.88,207.0,0.67,4.0,9.965,,,
1530802800,Mostly Cloudy,partly-cloudy-day,0.00030000000000000003,0.01,85.37,91.33,71.87,0.64,1025.9,4.45,5.95,209.0,0.66,5.0,9.997,rain,,
1530806400,Partly Cloudy,partly-cloudy-day,0.0008,0.01,87.47,93.23,70.94,0.58,1025.3,4.89,6.53,225.0,0.5,7.0,9.997,rain,,
1530810000,Partly Cloudy,partly-cloudy-day,0.0011,0.01,89.29,95.36,70.84,0.55,1025.0,5.57,6.27,208.0,0.59,7.0,9.997,rain,,
1530813600,Partly Cloudy,partly-cloudy-day,0.0014,0.01,90.43,95.71,69.64,0.51,1024.2,4.9,6.86,216.0,0.59,7.0,9.997,rain,,
1530817200,Partly Cloudy,partly-cloudy-day,0.0,0.0,91.14,96.21,69.22,0.49,1023.4,5.28,7.23,224.0,0.58,6.0,9.997,,,
1530820800,Mostly Cloudy,partly-cloudy-day,0.0,0.0,91.78,97.6,69.95,0.49,1022.6,7.25,7.83,212.0,0.6000000000000001,5.0,9.997,,,
1530824400,Partly Cloudy,partly-cloudy-day,0.0016,0.01,90.32,97.33,71.62,0.54,1021.8,6.89,8.74,199.0,0.55,3.0,9.997,rain,,
1530828000,Partly Cloudy,partly-cloudy-day,0.0009000000000000001,0.01,89.98,96.43,71.09,0.54,1021.6,7.75,9.61,199.0,0.47000000000000003,2.0,9.965,rain,,
1530831600,Humid and Partly Cloudy,partly-cloudy-day,0.0004,0.01,88.11,95.68,72.8,0.61,1021.4,8.36,8.71,188.0,0.5,0.0,9.965,rain,,
1530835200,Humid and Partly Cloudy,partly-cloudy-day,0.00030000000000000003,0.01,85.14,92.37,73.51,0.68,1021.4,6.62,8.32,180.0,0.52,0.0,9.997,rain,,
1530838800,Humid,clear-night,0.00030000000000000003,0.01,83.27,89.29,72.99,0.71,1021.3,6.18,8.26,200.0,0.22,0.0,9.834,rain,,
1530842400,Humid,clear-night,0.0005,0.01,81.7,87.37,73.77,0.77,1021.8,5.91,7.76,196.0,0.28,0.0,9.997,rain,,
1530846000,Humid,clear-night,0.0,0.0,80.81,85.89,73.81,0.79,1021.6,6.37,7.58,201.0,0.21,0.0,9.997,,,
1530849600,Humid,clear-night,0.0,0.0,79.91,84.26,73.81,0.8200000000000001,1021.2,6.11,8.36,209.0,0.2,0.0,9.997,,,
1530853200,Humid and Partly Cloudy,partly-cloudy-night,0.0,0.0,79.67,83.79,73.73,0.8200000000000001,1021.2,6.18,7.86,215.0,0.39,0.0,9.997,,,
1530856800,Humid and Partly Cloudy,partly-cloudy-night,0.0004,0.01,79.02,82.7,74.44,0.86,1020.7,6.88,8.95,193.0,0.56,0.0,9.997,rain,,
1530860400,Humid and Mostly Cloudy,partly-cloudy-night,0.0004,0.01,78.78,82.06,73.78,0.85,1019.9,5.91,7.39,209.0,0.76,0.0,9.997,rain,,
1530864000,Humid and Mostly Cloudy,partly-cloudy-night,0.0009000000000000001,0.02,78.56,81.64,73.97,0.86,1019.1,5.73,7.72,208.0,0.87,0.0,9.523,rain,,
1530867600,Humid and Overcast,cloudy,0.0083,0.08,78.31,79.93,74.13,0.87,1018.8,6.26,7.35,222.0,0.88,0.0,7.658,rain,,
1530871200,Humid and Overcast,cloudy,0.010100000000000001,0.18,77.11,78.66,73.31,0.88,1018.6,4.49,6.59,219.0,0.89,0.0,8.098,rain,,
1530874800,Light Rain and Humid,rain,0.0182,0.8300000000000001,76.61,78.27,73.96,0.92,1018.3,5.52,5.9,223.0,0.9500000000000001,0.0,7.732,rain,,
1530878400,Rain and Humid,rain,0.049,0.78,77.38,79.14,74.89,0.92,1018.3,4.39,4.96,234.0,0.77,1.0,9.405,rain,,
1530882000,Humid and Mostly Cloudy,partly-cloudy-day,0.0033,0.03,78.6,81.97,75.47,0.9,1018.4,5.96,6.48,251.0,0.8,3.0,9.902,rain,,
1530885600,Humid and Mostly Cloudy,partly-cloudy-day,0.00030000000000000003,0.02,80.19,84.8,73.85,0.81,1018.1,6.76,7.74,288.0,0.8,4.0,9.696,rain,,
1530889200,Mostly Cloudy,partly-cloudy-day,0.0007,0.03,81.67,86.3,71.9,0.72,1018.0,7.57,8.04,293.0,0.6900000000000001,5.0,9.902,rain,,
1530892800,Overcast,cloudy,0.0011,0.06,80.85,84.86,71.38,0.73,1018.4,8.14,10.89,308.0,0.89,5.0,7.881,rain,,
1530896400,Humid and Overcast,cloudy,0.0036000000000000003,0.15,77.37,78.77,72.26,0.84,1018.2,7.22,7.94,305.0,0.9,5.0,6.894,rain,,
1530900000,Rain and Humid,rain,0.14150000000000001,0.8,78.23,79.69,72.88,0.84,1017.9,7.37,8.89,304.0,0.84,5.0,8.563,rain,,
1530903600,Mostly Cloudy,partly-cloudy-day,0.0008,0.03,79.47,82.53,70.52,0.74,1017.9,7.53,7.6,294.0,0.64,6.0,9.933,rain,,
1530907200,Partly Cloudy,partly-cloudy-day,0.001,0.03,81.11,84.47,69.51,0.68,1017.4,6.08,6.35,299.0,0.53,5.0,9.933,rain,,
1530910800,Clear,clear-day,0.0011,0.01,81.33,84.63,69.24,0.67,1017.2,5.39,5.44,297.0,0.24,3.0,9.965,rain,,
1530914400,Mostly Cloudy,partly-cloudy-day,0.0008,0.01,81.63,85.07,69.38,0.66,1017.1,4.15,4.86,284.0,0.62,2.0,9.997,rain,,
1530918000,Partly Cloudy,partly-cloudy-day,0.00030000000000000003,0.01,81.38,83.36,65.54,0.59,1017.5,6.3,6.3,348.0,0.46,0.0,9.997,rain,,
1530921600,Clear,clear-day,0.0002,0.01,80.01,81.01,60.82,0.52,1018.5,6.44,8.69,335.0,0.24,0.0,9.997,rain,,
1530925200,Clear,clear-night,0.0,0.0,78.72,78.72,58.88,0.51,1019.2,6.9,6.9,5.0,0.2,0.0,9.997,,,
1530928800,Clear,clear-night,0.0,0.0,76.24,76.24,57.48,0.52,1020.4,7.61,8.97,4.0,0.05,0.0,9.997,,,
1530932400,Clear,clear-night,0.0,0.0,73.68,73.68,54.98,0.52,1021.1,7.34,8.88,16.0,0.12,0.0,9.997,,,
1530936000,Clear,clear-night,0.0,0.0,71.67,71.67,53.34,0.52,1021.8,8.22,8.89,7.0,0.05,0.0,9.997,,,
1530939600,Clear,clear-night,0.0,0.0,69.37,69.37,52.21,0.54,1022.5,7.82,9.08,7.0,0.05,0.0,9.997,,,
1530943200,Clear,clear-night,0.0,0.0,67.85,67.85,50.86,0.55,1023.0,6.8,8.4,18.0,0.2,0.0,9.997,,,
1530946800,Clear,clear-night,0.0,0.0,66.7,66.7,50.48,0.56,1023.5,6.95,9.65,23.0,0.05,0.0,9.997,,,
1530950400,Clear,clear-night,0.0,0.0,65.22,65.22,49.06,0.56,1024.1,7.19,8.26,21.0,0.05,0.0,9.997,,,
1530954000,Clear,clear-night,0.0,0.0,63.99,63.99,48.76,0.58,1024.8,6.16,8.01,51.0,0.05,0.0,9.997,,,
1530957600,Clear,clear-day,0.0,0.0,63.03,63.03,49.15,0.61,1025.7,6.6,8.01,47.0,0.05,0.0,9.997,,,
1530961200,Clear,clear-day,0.0,0.0,63.96,63.96,49.04,0.58,1026.5,6.17,7.05,50.0,0.12,0.0,9.997,,,
1530964800,Clear,clear-day,0.0,0.0,65.92,65.92,49.82,0.56,1027.1,7.58,9.23,38.0,0.05,1.0,9.997,,,
1530968400,Clear,clear-day,0.0,0.0,67.25,67.25,47.24,0.49,1027.3,8.1,11.1,44.0,0.05,3.0,9.997,,,
1530972000,Clear,clear-day,0.0008,0.01,69.03,69.03,46.73,0.45,1027.4,8.47,11.16,68.0,0.05,5.0,9.997,rain,,
1530975600,Clear,clear-day,0.0012000000000000001,0.01,71.03,71.03,46.92,0.42,1027.7,7.31,9.81,61.0,0.05,8.0,9.997,rain,,
1530979200,Clear,clear-day,0.0,0.0,72.97,72.97,47.43,0.4,1027.8,6.44,9.14,73.0,0.12,9.0,9.997,,,
1530982800,Clear,clear-day,0.0,0.0,74.05,74.05,47.74,0.39,1027.6,6.82,7.83,86.0,0.14,10.0,9.997,,,
1530986400,Clear,clear-day,0.0,0.0,75.21,75.21,48.25,0.39,1027.4,4.82,7.5,66.0,0.14,9.0,9.997,,,
1530990000,Clear,clear-day,0.0,0.0,76.42,76.42,48.83,0.38,1027.0,5.24,7.23,77.0,0.13,8.0,9.997,,,
1530993600,Clear,clear-day,0.0015,0.01,76.88,76.88,48.75,0.37,1026.4,4.89,6.57,66.0,0.08,6.0,9.997,rain,,
1530997200,Clear,clear-day,0.0009000000000000001,0.01,77.21,77.21,50.36,0.39,1025.9,5.5600000000000005,7.29,74.0,0.05,4.0,9.997,rain,,
1531000800,Clear,clear-day,0.0005,0.01,76.9,76.9,49.23,0.38,1025.9,4.74,6.63,92.0,0.05,2.0,9.997,rain,,
1531004400,Clear,clear-day,0.0,0.0,76.21,76.21,49.3,0.39,1025.7,5.26,7.12,90.0,0.05,0.0,9.997,,,
1531008000,Clear,clear-day,0.00030000000000000003,0.01,73.93,73.93,50.53,0.44,1025.9,4.17,5.66,127.0,0.05,0.0,9.997,rain,,
1531011600,Clear,clear-night,0.0002,0.01,69.77,69.77,50.91,0.51,1026.3,5.12,6.89,129.0,0.0,0.0,9.997,rain,,
1531015200,Clear,clear-night,0.0,0.0,66.78,66.78,51.4,0.58,1027.3,3.98,4.77,129.0,0.0,0.0,9.997,,,
1531018800,Clear,clear-night,0.0,0.0,64.07,64.07,53.17,0.68,1027.4,0.89,1.63,130.0,0.0,0.0,9.997,,,
1531022400,Clear,clear-night,0.0,0.0,63.08,63.08,52.12,0.67,1027.4,0.62,0.68,129.0,0.0,0.0,9.997,,,
1531026000,Clear,clear-night,0.0,0.0,61.96,61.96,52.09,0.7000000000000001,1027.3,0.68,0.96,62.0,0.0,0.0,9.997,,,
1531029600,Clear,clear-night,0.0,0.0,61.46,61.46,52.38,0.72,1027.2,1.4100000000000001,1.4100000000000001,54.0,0.0,0.0,9.933,,,
1531033200,Clear,clear-night,0.0,0.0,59.41,59.41,52.39,0.78,1027.0,1.1400000000000001,1.43,73.0,0.0,0.0,9.997,,,
1531036800,Clear,clear-night,0.0,0.0,58.72,58.72,52.59,0.8,1026.9,1.74,2.12,47.0,0.0,0.0,9.553,,,
1531040400,Clear,clear-night,0.0,0.0,57.3,57.3,52.8,0.85,1027.0,1.3900000000000001,1.62,56.0,0.0,0.0,9.933,,,
1531044000,Clear,clear-day,0.0,0.0,56.19,56.19,53.31,0.9,1027.3,1.65,1.65,60.0,0.0,0.0,9.347,,,
1531047600,Clear,clear-day,0.0,0.0,60.89,60.89,56.08,0.84,1028.1,2.03,2.38,25.0,0.06,0.0,9.89,,,
1531051200,Clear,clear-day,0.0,0.0,66.96,66.96,55.09,0.66,1028.5,2.7,3.25,43.0,0.06,1.0,9.931000000000001,,,
1531054800,Clear,clear-day,0.0,0.0,70.61,70.61,54.37,0.56,1028.8,3.0,4.46,45.0,0.0,3.0,9.965,,,
1531058400,Clear,clear-day,0.0,0.0,73.02,73.02,51.59,0.47000000000000003,1028.7,3.59,5.39,80.0,0.0,6.0,9.997,,,
1531062000,Clear,clear-day,0.0006000000000000001,0.01,75.29,75.29,51.86,0.44,1028.4,4.24,5.03,58.0,0.0,8.0,9.997,rain,,
1531065600,Clear,clear-day,0.0015,0.01,77.16,77.16,51.14,0.4,1028.1,4.59,6.12,75.0,0.0,10.0,9.997,rain,,
1531069200,Clear,clear-day,0.0,0.0,79.04,79.04,51.04,0.38,1027.5,4.48,6.87,91.0,0.02,10.0,9.997,,,
1531072800,Clear,clear-day,0.0,0.0,80.11,80.11,51.33,0.37,1027.1,5.69,6.77,84.0,0.02,10.0,9.997,,,
1531076400,Clear,clear-day,0.0,0.0,81.03,81.03,51.83,0.36,1026.6,4.8100000000000005,7.05,91.0,0.05,8.0,9.997,,,
1531080000,Clear,clear-day,0.0,0.0,81.86,81.86,52.37,0.36,1026.2,4.21,5.5,100.0,0.05,6.0,9.997,,,
1531083600,Clear,clear-day,0.0012000000000000001,0.01,82.06,82.06,52.3,0.36,1025.8,4.12,6.38,108.0,0.05,4.0,9.997,rain,,
1531087200,Clear,clear-day,0.0006000000000000001,0.01,82.29,82.29,52.34,0.36,1025.5,3.75,5.23,109.0,0.0,2.0,9.997,rain,,
1531090800,Clear,clear-day,0.0004,0.01,81.14,81.14,52.21,0.37,1025.6,4.05,5.58,144.0,0.0,0.0,9.997,rain,,
1531094400,Clear,clear-day,0.0005,0.01,77.25,77.25,54.69,0.46,1025.6,3.98,4.73,141.0,0.0,0.0,9.997,rain,,
1531098000,Clear,clear-night,0.0006000000000000001,0.01,74.15,74.15,52.86,0.47000000000000003,1025.6,4.26,4.79,138.0,0.0,0.0,9.997,rain,,
1531101600,Clear,clear-night,0.0006000000000000001,0.01,71.45,71.45,52.56,0.51,1025.7,3.77,4.59,170.0,0.01,0.0,9.997,rain,,
1531105200,Clear,clear-night,0.0,0.0,69.68,69.68,52.39,0.54,1025.5,3.21,3.21,182.0,0.01,0.0,9.997,,,
1531108800,Clear,clear-night,0.0,0.0,67.82,67.82,52.57,0.58,1025.6,2.18,2.4,195.0,0.0,0.0,9.997,,,
1531112400,Clear,clear-night,0.0,0.0,65.33,65.33,54.57,0.68,1025.6,1.6,1.8599999999999999,218.0,0.0,0.0,9.997,,,
1531116000,Clear,clear-night,0.0,0.0,64.84,64.84,53.62,0.67,1025.4,2.31,2.31,215.0,0.0,0.0,9.997,,,
1531119600,Clear,clear-night,0.0,0.0,64.14,64.14,54.07,0.7000000000000001,1025.1,2.07,2.66,234.0,0.0,0.0,9.997,,,
1531123200,Clear,clear-night,0.0,0.0,63.86,63.86,54.66,0.72,1025.0,1.76,1.76,278.0,0.0,0.0,9.997,,,
1531126800,Clear,clear-night,0.0,0.0,63.24,63.24,54.35,0.73,1024.7,1.6,1.6,297.0,0.0,0.0,9.997,,,
1531130400,Clear,clear-day,0.0,0.0,62.82,62.82,54.43,0.74,1025.0,1.81,1.81,317.0,0.0,0.0,9.965,,,
1531134000,Clear,clear-day,0.0,0.0,65.07,65.07,55.99,0.72,1025.0,2.08,2.08,354.0,0.0,0.0,9.926,,,
1531137600,Clear,clear-day,0.0,0.0,69.34,69.34,57.01,0.65,1025.0,3.37,3.37,297.0,0.0,1.0,9.964,,,
1531141200,Clear,clear-day,0.0,0.0,73.57,73.57,55.7,0.54,1024.8,3.16,3.91,273.0,0.0,3.0,9.965,,,
1531144800,Clear,clear-day,0.0,0.0,77.67,77.67,55.53,0.46,1024.3,2.66,3.88,248.0,0.0,6.0,9.997,,,
